 ±º‰,µÿ –,CGI,◊Ó–°Ω”»ÎµÁ∆Ω,œ¬––≤ª¡¨–¯∑¢…‰ø™πÿ,…œ––≤ª¡¨–¯∑¢…‰ø™πÿ,GAMMAπ¶¬ ÷µ,–°«¯÷ÿ—°∆´÷√,QSearch_I,TDD_OFFSET,…œ––¡¥¬∑∂œø™º∆À„∆˜,œ¬––¡¥¬∑ŒÛ¬Î∂œø™º∆ ˝∆˜,RLINKTAFR,RLINKTAHR,÷‹∆⁄–‘Œª÷√∏¸–¬∂® ±∆˜,∂‡∆µ∂Œ÷∏ æ,1µ»º∂…œ––∏…»≈√≈œﬁ÷µ,2µ»º∂…œ––∏…»≈√≈œﬁ÷µ,3µ»º∂…œ––∏…»≈√≈œﬁ÷µ,4µ»º∂…œ––∏…»≈√≈œﬁ÷µ,◊Ó¥Û÷ÿ∑¢¥Œ ˝
2012-08-23,Œ‰∫∫,460-00-28974-63932,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-57655,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29184-16815,100,ON,1,20,2,7,5,32,32,32,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-1143,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28692-42792,103,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28983-9861,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28709-10134,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28718-58066,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28943-6732,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-48634,100,ON,1,20,1,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-25221,98,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28976-64601,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28714-52135,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28688-59336,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-33764,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-57204,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28718-32756,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28939-40333,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28964-51606,98,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-10412,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-34523,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28964-42616,98,ON,1,20,1,8,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-65497,100,ON,1,26,5,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28729-13514,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-52866,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28880-10481,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-1812,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28695-1744,100,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-55475,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-5351,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-18342,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-7901,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28695-56485,100,ON,1,22,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-12394,100,ON,1,20,2,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-42242,103,ON,1,22,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-663,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-51576,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28713-13745,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-34661,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-34211,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-8372,100,ON,1,22,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-1611,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28961-44111,98,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-49583,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-47621,100,ON,1,20,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-12894,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-12883,103,ON,1,22,0,7,5,32,32,32,32,10,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-49534,103,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-36713,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-6223,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-64458,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-56863,98,ON,1,20,4,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-1146,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-48951,100,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-58026,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-45660,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28696-44732,100,ON,1,26,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-9532,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-52386,103,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-46121,100,ON,1,20,1,7,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-1001,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28695-17662,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28961-58896,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-37816,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-26521,98,ON,1,26,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-17271,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-30371,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-57095,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-12241,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28882-2992,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-11951,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-51515,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-85,100,ON,1,22,0,8,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-11616,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28705-10087,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-44902,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-3632,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28943-38622,103,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-4892,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-30666,100,ON,1,26,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-11682,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28966-11733,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-6121,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28705-48986,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-55092,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-36963,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-7582,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28705-13756,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-15973,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-4183,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28691-52734,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-10592,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28729-42065,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-49514,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-2431,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-4483,103,ON,1,20,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28696-54282,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28706-9611,100,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-4401,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29138-10062,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28700-36572,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-36763,103,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-17023,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-58716,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-57395,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-11303,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-54362,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-7501,100,ON,1,22,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-36103,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-65425,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-42593,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-35486,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28965-57526,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28708-15675,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-10219,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-10933,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28934-782,98,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29184-42726,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-34611,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-9163,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28718-10991,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28967-5822,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28726-48122,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-34671,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-1402,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28725-59092,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-10512,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-41872,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28717-62601,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-3742,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-43351,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-8056,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-21711,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-45601,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-10381,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28979-51884,100,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-56761,98,ON,1,20,2,7,7,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-1692,98,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-48765,103,ON,1,20,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-40246,100,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-2962,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-45351,98,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-47261,100,ON,1,20,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-46305,98,ON,1,,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-10293,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28702-46082,100,ON,1,26,0,7,7,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-48932,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-9183,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28983-44643,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28712-54235,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-7763,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28882-11992,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-15681,98,ON,1,20,5,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-49923,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28734-44172,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28964-11112,100,ON,1,20,1,7,7,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-6433,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28975-48703,100,ON,1,20,0,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-30752,103,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28691-52725,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-47201,100,ON,1,26,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-7721,103,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-4504,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-51514,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-6681,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-2273,100,ON,1,22,1,7,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-6492,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28943-34362,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-52856,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28975-46964,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-65482,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-21701,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-51361,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-28381,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28983-45802,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28711-23401,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-42056,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-8612,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28880-3141,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-6842,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28725-41463,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-39116,98,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-32751,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-41372,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-2531,98,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28943-8662,103,ON,1,20,4,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-57594,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-35595,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-49415,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-14335,100,ON,1,20,3,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-12895,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-34396,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-41561,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-34212,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28708-13783,100,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-11872,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-10561,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28693-42862,103,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-44555,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-4302,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28710-5562,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-9491,100,ON,1,20,0,7,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-40093,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28716-29561,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28971-55406,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-54392,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-48735,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-36743,103,OFF,2,12,1,7,4,32,32,32,32,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-6223,95,ON,1,26,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-154,100,ON,1,20,0,8,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-11741,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28972-55211,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28726-18693,100,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28943-49475,100,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-42513,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28734-51074,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-54224,100,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-30174,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28882-2073,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28718-44296,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28733-9002,100,ON,1,22,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28712-54234,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-11723,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-51855,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28965-9546,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-46581,98,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-4173,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
